t,tecla,alvo_speed,alvo_steer,speed,steer,mega_steer,mega_speed,mega_set_ok,mega_pc_bad,mega_len_bad,mega_hover_tx
267.940,,0,0,0,0,,,,,,
267.960,,0,0,0,0,,,,,,
267.980,,0,0,0,0,,,,,,
268.000,,0,0,0,0,,,,,,
268.020,,0,0,0,0,,,,,,
268.040,,0,0,0,0,,,,,,
268.060,,0,0,0,0,,,,,,
268.080,,0,0,0,0,,,,,,
268.100,,0,0,0,0,,,,,,
268.120,,0,0,0,0,,,,,,
268.140,,0,0,0,0,,,,,,
268.160,,0,0,0,0,,,,,,
268.180,,0,0,0,0,,,,,,
268.200,,0,0,0,0,,,,,,
268.220,,0,0,0,0,,,,,,
268.240,,0,0,0,0,,,,,,
268.260,,0,0,0,0,,,,,,
268.280,,0,0,0,0,,,,,,
268.300,,0,0,0,0,,,,,,
268.320,,0,0,0,0,,,,,,
268.340,,0,0,0,0,,,,,,
268.360,,0,0,0,0,,,,,,
268.380,,0,0,0,0,,,,,,
268.400,,0,0,0,0,,,,,,
268.420,,0,0,0,0,,,,,,
268.440,,0,0,0,0,,,,,,
268.460,,0,0,0,0,,,,,,
268.480,,0,0,0,0,,,,,,
268.500,,0,0,0,0,,,,,,
268.520,,0,0,0,0,,,,,,
268.540,,0,0,0,0,,,,,,
268.560,,0,0,0,0,,,,,,
268.580,,0,0,0,0,,,,,,
268.600,,0,0,0,0,,,,,,
268.620,,0,0,0,0,,,,,,
268.640,,0,0,0,0,,,,,,
268.660,,0,0,0,0,,,,,,
268.680,,0,0,0,0,,,,,,
268.700,,0,0,0,0,,,,,,
268.720,,0,0,0,0,,,,,,
268.740,,0,0,0,0,,,,,,
268.760,,0,0,0,0,,,,,,
268.780,,0,0,0,0,,,,,,
268.800,,0,0,0,0,,,,,,
268.820,,0,0,0,0,,,,,,
268.840,,0,0,0,0,,,,,,
268.860,,0,0,0,0,,,,,,
268.880,,0,0,0,0,,,,,,
268.900,,0,0,0,0,,,,,,
268.920,,0,0,0,0,,,,,,
268.940,,0,0,0,0,,,,,,
268.960,,0,0,0,0,,,,,,
268.980,,0,0,0,0,,,,,,
269.000,,0,0,0,0,,,,,,
269.020,,0,0,0,0,,,,,,
269.040,,0,0,0,0,,,,,,
269.060,,0,0,0,0,,,,,,
269.080,,0,0,0,0,,,,,,
269.100,,0,0,0,0,,,,,,
269.120,,0,0,0,0,,,,,,
269.140,,0,0,0,0,,,,,,
269.160,,0,0,0,0,,,,,,
269.180,,0,0,0,0,,,,,,
269.200,,0,0,0,0,,,,,,
269.220,,0,0,0,0,,,,,,
269.240,,0,0,0,0,,,,,,
269.260,,0,0,0,0,,,,,,
269.280,,0,0,0,0,,,,,,
269.300,,0,0,0,0,,,,,,
269.320,,0,0,0,0,,,,,,
269.340,,0,0,0,0,,,,,,
269.360,,0,0,0,0,,,,,,
269.380,,0,0,0,0,,,,,,
269.400,,0,0,0,0,,,,,,
269.420,,0,0,0,0,,,,,,
269.440,,0,0,0,0,,,,,,
269.460,,0,0,0,0,,,,,,
269.480,,0,0,0,0,,,,,,
269.500,,0,0,0,0,,,,,,
269.520,,0,0,0,0,,,,,,
269.540,,0,0,0,0,,,,,,
269.560,,0,0,0,0,,,,,,
269.580,,0,0,0,0,,,,,,
269.600,,0,0,0,0,,,,,,
269.620,,0,0,0,0,,,,,,
269.640,,0,0,0,0,,,,,,
269.660,,0,0,0,0,,,,,,
269.680,,0,0,0,0,,,,,,
269.700,,0,0,0,0,,,,,,
269.720,,0,0,0,0,,,,,,
269.740,,0,0,0,0,,,,,,
269.760,,0,0,0,0,,,,,,
269.780,,0,0,0,0,,,,,,
269.800,,0,0,0,0,,,,,,
269.820,,0,0,0,0,,,,,,
269.840,,0,0,0,0,,,,,,
269.860,,0,0,0,0,,,,,,
269.880,,0,0,0,0,,,,,,
269.900,,0,0,0,0,,,,,,
269.920,,0,0,0,0,,,,,,
269.940,,0,0,0,0,,,,,,
269.960,,0,0,0,0,,,,,,
269.980,,0,0,0,0,,,,,,
270.000,,0,0,0,0,,,,,,
270.020,,0,0,0,0,,,,,,
270.040,,0,0,0,0,,,,,,
270.060,,0,0,0,0,,,,,,
270.080,,0,0,0,0,,,,,,
270.100,,0,0,0,0,,,,,,
270.120,,0,0,0,0,,,,,,
270.140,,0,0,0,0,,,,,,
270.160,,0,0,0,0,,,,,,
270.180,,0,0,0,0,,,,,,
270.200,,0,0,0,0,,,,,,
270.220,,0,0,0,0,,,,,,
270.240,,0,0,0,0,,,,,,
270.260,,0,0,0,0,,,,,,
270.280,,0,0,0,0,,,,,,
270.300,,0,0,0,0,,,,,,
270.320,,0,0,0,0,,,,,,
270.340,,0,0,0,0,,,,,,
270.360,,0,0,0,0,,,,,,
270.380,,0,0,0,0,,,,,,
270.400,,0,0,0,0,,,,,,
270.420,,0,0,0,0,,,,,,
270.440,,0,0,0,0,,,,,,
270.460,,0,0,0,0,,,,,,
270.480,,0,0,0,0,,,,,,
270.500,,0,0,0,0,,,,,,
270.520,,0,0,0,0,,,,,,
270.541,,0,0,0,0,,,,,,
270.560,,0,0,0,0,,,,,,
270.580,,0,0,0,0,,,,,,
270.600,,0,0,0,0,,,,,,
270.620,,0,0,0,0,,,,,,
270.640,,0,0,0,0,,,,,,
270.660,,0,0,0,0,,,,,,
270.680,,0,0,0,0,,,,,,
270.700,,0,0,0,0,,,,,,
270.720,,0,0,0,0,,,,,,
270.740,,0,0,0,0,,,,,,
270.760,,0,0,0,0,,,,,,
270.780,,0,0,0,0,,,,,,
270.800,,0,0,0,0,,,,,,
270.820,,0,0,0,0,,,,,,
270.840,,0,0,0,0,,,,,,
270.860,,0,0,0,0,,,,,,
270.880,,0,0,0,0,,,,,,
270.900,,0,0,0,0,,,,,,
270.920,,0,0,0,0,,,,,,
270.940,,0,0,0,0,,,,,,
270.960,,0,0,0,0,,,,,,
270.980,,0,0,0,0,,,,,,
271.000,,0,0,0,0,,,,,,
271.020,,0,0,0,0,,,,,,
271.040,,0,0,0,0,,,,,,
271.060,,0,0,0,0,,,,,,
271.080,,0,0,0,0,,,,,,
271.100,,0,0,0,0,,,,,,
271.120,,0,0,0,0,,,,,,
271.140,,0,0,0,0,,,,,,
271.160,,0,0,0,0,,,,,,
271.180,,0,0,0,0,,,,,,
271.200,,0,0,0,0,,,,,,
271.220,,0,0,0,0,,,,,,
271.240,,0,0,0,0,,,,,,
271.260,,0,0,0,0,,,,,,
271.280,,0,0,0,0,,,,,,
271.300,,0,0,0,0,,,,,,
271.320,,0,0,0,0,,,,,,
271.340,,0,0,0,0,,,,,,
271.360,,0,0,0,0,,,,,,
271.380,,0,0,0,0,,,,,,
271.400,,0,0,0,0,,,,,,
271.420,,0,0,0,0,,,,,,
271.440,,0,0,0,0,,,,,,
271.460,,0,0,0,0,,,,,,
271.480,,0,0,0,0,,,,,,
271.500,,0,0,0,0,,,,,,
271.520,,0,0,0,0,,,,,,
271.540,,0,0,0,0,,,,,,
271.560,,0,0,0,0,,,,,,
271.580,,0,0,0,0,,,,,,
271.600,,0,0,0,0,,,,,,
271.620,,0,0,0,0,,,,,,
271.640,,0,0,0,0,,,,,,
271.660,,0,0,0,0,,,,,,
271.680,,0,0,0,0,,,,,,
271.700,,0,0,0,0,,,,,,
271.720,,0,0,0,0,,,,,,
271.740,,0,0,0,0,,,,,,
271.760,,0,0,0,0,,,,,,
271.780,,0,0,0,0,,,,,,
271.800,,0,0,0,0,,,,,,
271.820,,0,0,0,0,,,,,,
271.840,,0,0,0,0,,,,,,
271.860,,0,0,0,0,,,,,,
271.880,,0,0,0,0,,,,,,
271.900,,0,0,0,0,,,,,,
271.920,,0,0,0,0,,,,,,
271.940,,0,0,0,0,,,,,,
271.960,,0,0,0,0,,,,,,
271.980,,0,0,0,0,,,,,,
272.000,,0,0,0,0,,,,,,
272.020,,0,0,0,0,,,,,,
272.040,,0,0,0,0,,,,,,
272.060,,0,0,0,0,,,,,,
272.080,,0,0,0,0,,,,,,
272.100,,0,0,0,0,,,,,,
272.120,,0,0,0,0,,,,,,
272.140,,0,0,0,0,,,,,,
272.160,,0,0,0,0,,,,,,
272.180,,0,0,0,0,,,,,,
272.200,,0,0,0,0,,,,,,
272.220,,0,0,0,0,,,,,,
272.240,,0,0,0,0,,,,,,
272.260,,0,0,0,0,,,,,,
272.280,,0,0,0,0,,,,,,
272.300,,0,0,0,0,,,,,,
272.320,,0,0,0,0,,,,,,
272.340,,0,0,0,0,,,,,,
272.360,,0,0,0,0,,,,,,
272.380,,0,0,0,0,,,,,,
272.400,,0,0,0,0,,,,,,
272.420,,0,0,0,0,,,,,,
272.440,,0,0,0,0,,,,,,
272.460,,0,0,0,0,,,,,,
272.480,,0,0,0,0,,,,,,
272.500,,0,0,0,0,,,,,,
272.520,,0,0,0,0,,,,,,
272.540,,0,0,0,0,,,,,,
272.560,,0,0,0,0,,,,,,
272.580,,0,0,0,0,,,,,,
272.600,,0,0,0,0,,,,,,
272.620,,0,0,0,0,,,,,,
272.640,,0,0,0,0,,,,,,
272.660,,0,0,0,0,,,,,,
272.680,,0,0,0,0,,,,,,
272.700,,0,0,0,0,,,,,,
272.720,,0,0,0,0,,,,,,
272.740,,0,0,0,0,,,,,,
272.760,,0,0,0,0,,,,,,
272.780,,0,0,0,0,,,,,,
272.800,,0,0,0,0,,,,,,
272.820,,0,0,0,0,,,,,,
272.840,,0,0,0,0,,,,,,
272.860,,0,0,0,0,,,,,,
272.880,,0,0,0,0,,,,,,
272.900,,0,0,0,0,,,,,,
272.920,,0,0,0,0,,,,,,
272.940,,0,0,0,0,,,,,,
272.960,,0,0,0,0,,,,,,
272.980,,0,0,0,0,,,,,,
273.000,,0,0,0,0,,,,,,
273.020,,0,0,0,0,,,,,,
273.040,,0,0,0,0,,,,,,
273.060,,0,0,0,0,,,,,,
273.080,,0,0,0,0,,,,,,
273.100,,0,0,0,0,,,,,,
273.120,,0,0,0,0,,,,,,
273.140,,0,0,0,0,,,,,,
273.160,,0,0,0,0,,,,,,
273.180,,0,0,0,0,,,,,,
273.200,,0,0,0,0,,,,,,
273.220,,0,0,0,0,,,,,,
273.240,,0,0,0,0,,,,,,
273.260,,0,0,0,0,,,,,,
273.280,,0,0,0,0,,,,,,
273.300,,0,0,0,0,,,,,,
273.320,,0,0,0,0,,,,,,
273.340,,0,0,0,0,,,,,,
273.360,,0,0,0,0,,,,,,
273.380,,0,0,0,0,,,,,,
273.400,,0,0,0,0,,,,,,
273.420,,0,0,0,0,,,,,,
273.440,,0,0,0,0,,,,,,
273.460,,0,0,0,0,,,,,,
273.480,,0,0,0,0,,,,,,
273.500,,0,0,0,0,,,,,,
273.520,,0,0,0,0,,,,,,
273.540,,0,0,0,0,,,,,,
273.560,,0,0,0,0,,,,,,
273.580,,0,0,0,0,,,,,,
273.600,,0,0,0,0,,,,,,
273.620,,0,0,0,0,,,,,,
273.640,,0,0,0,0,,,,,,
273.660,,0,0,0,0,,,,,,
273.680,,0,0,0,0,,,,,,
273.700,,0,0,0,0,,,,,,
273.720,,0,0,0,0,,,,,,
273.740,,0,0,0,0,,,,,,
273.760,,0,0,0,0,,,,,,
273.780,,0,0,0,0,,,,,,
273.800,,0,0,0,0,,,,,,
273.820,,0,0,0,0,,,,,,
273.840,,0,0,0,0,,,,,,
273.860,,0,0,0,0,,,,,,
273.880,,0,0,0,0,,,,,,
273.900,,0,0,0,0,,,,,,
273.920,,0,0,0,0,,,,,,
273.940,,0,0,0,0,,,,,,
273.960,,0,0,0,0,,,,,,
273.980,,0,0,0,0,,,,,,
274.000,,0,0,0,0,,,,,,
274.020,,0,0,0,0,,,,,,
274.040,,0,0,0,0,,,,,,
274.060,,0,0,0,0,,,,,,
274.080,,0,0,0,0,,,,,,
274.100,,0,0,0,0,,,,,,
274.120,,0,0,0,0,,,,,,
274.140,,0,0,0,0,,,,,,
274.160,,0,0,0,0,,,,,,
274.180,,0,0,0,0,,,,,,
274.200,,0,0,0,0,,,,,,
274.220,,0,0,0,0,,,,,,
274.240,,0,0,0,0,,,,,,
274.260,,0,0,0,0,,,,,,
274.280,,0,0,0,0,,,,,,
274.300,,0,0,0,0,,,,,,
274.320,,0,0,0,0,,,,,,
274.340,,0,0,0,0,,,,,,
274.360,,0,0,0,0,,,,,,
274.380,,0,0,0,0,,,,,,
274.400,,0,0,0,0,,,,,,
274.420,,0,0,0,0,,,,,,
274.440,,0,0,0,0,,,,,,
274.460,,0,0,0,0,,,,,,
274.480,,0,0,0,0,,,,,,
274.500,,0,0,0,0,,,,,,
274.520,,0,0,0,0,,,,,,
274.540,,0,0,0,0,,,,,,
274.560,,0,0,0,0,,,,,,
274.580,,0,0,0,0,,,,,,
274.600,,0,0,0,0,,,,,,
274.620,,0,0,0,0,,,,,,
274.640,,0,0,0,0,,,,,,
274.660,,0,0,0,0,,,,,,
274.680,,0,0,0,0,,,,,,
274.700,,0,0,0,0,,,,,,
274.720,,0,0,0,0,,,,,,
274.740,,0,0,0,0,,,,,,
274.760,,0,0,0,0,,,,,,
274.780,,0,0,0,0,,,,,,
274.800,,0,0,0,0,,,,,,
274.820,,0,0,0,0,,,,,,
274.840,,0,0,0,0,,,,,,
274.860,,0,0,0,0,,,,,,
274.880,,0,0,0,0,,,,,,
274.900,,0,0,0,0,,,,,,
274.920,,0,0,0,0,,,,,,
274.940,,0,0,0,0,,,,,,
274.960,,0,0,0,0,,,,,,
274.980,,0,0,0,0,,,,,,
275.000,,0,0,0,0,,,,,,
275.020,,0,0,0,0,,,,,,
275.040,,0,0,0,0,,,,,,
275.060,,0,0,0,0,,,,,,
275.080,,0,0,0,0,,,,,,
275.100,,0,0,0,0,,,,,,
275.120,,0,0,0,0,,,,,,
275.140,,0,0,0,0,,,,,,
275.160,,0,0,0,0,,,,,,
275.180,,0,0,0,0,,,,,,
275.200,,0,0,0,0,,,,,,
275.220,,0,0,0,0,,,,,,
275.240,,0,0,0,0,,,,,,
275.260,,0,0,0,0,,,,,,
275.280,,0,0,0,0,,,,,,
275.300,,0,0,0,0,,,,,,
275.320,,0,0,0,0,,,,,,
275.340,,0,0,0,0,,,,,,
275.360,,0,0,0,0,,,,,,
275.380,,0,0,0,0,,,,,,
275.400,,0,0,0,0,,,,,,
275.420,,0,0,0,0,,,,,,
275.440,,0,0,0,0,,,,,,
275.460,,0,0,0,0,,,,,,
275.480,,0,0,0,0,,,,,,
275.500,,0,0,0,0,,,,,,
275.520,,0,0,0,0,,,,,,
275.540,,0,0,0,0,,,,,,
275.560,,0,0,0,0,,,,,,
275.580,,0,0,0,0,,,,,,
275.600,,0,0,0,0,,,,,,
275.620,,0,0,0,0,,,,,,
275.640,,0,0,0,0,,,,,,
275.660,,0,0,0,0,,,,,,
275.680,,0,0,0,0,,,,,,
275.700,,0,0,0,0,,,,,,
275.720,,0,0,0,0,,,,,,
275.740,,0,0,0,0,,,,,,
275.760,,0,0,0,0,,,,,,
275.780,,0,0,0,0,,,,,,
275.800,,0,0,0,0,,,,,,
275.820,,0,0,0,0,,,,,,
275.840,,0,0,0,0,,,,,,
275.860,,0,0,0,0,,,,,,
275.880,,0,0,0,0,,,,,,
275.900,,0,0,0,0,,,,,,
275.920,,0,0,0,0,,,,,,
275.940,,0,0,0,0,,,,,,
275.960,,0,0,0,0,,,,,,
275.980,,0,0,0,0,,,,,,
276.000,,0,0,0,0,,,,,,
276.020,,0,0,0,0,,,,,,
276.040,,0,0,0,0,,,,,,
276.060,,0,0,0,0,,,,,,
276.080,,0,0,0,0,,,,,,
276.102,,0,0,0,0,,,,,,
276.120,,0,0,0,0,,,,,,
276.140,,0,0,0,0,,,,,,
276.160,,0,0,0,0,,,,,,
276.180,,0,0,0,0,,,,,,
276.200,,0,0,0,0,,,,,,
276.220,,0,0,0,0,,,,,,
276.240,,0,0,0,0,,,,,,
276.260,,0,0,0,0,,,,,,
276.280,,0,0,0,0,,,,,,
276.300,,0,0,0,0,,,,,,
276.320,,0,0,0,0,,,,,,
276.340,,0,0,0,0,,,,,,
276.360,,0,0,0,0,,,,,,
276.380,,0,0,0,0,,,,,,
276.400,,0,0,0,0,,,,,,
276.420,,0,0,0,0,,,,,,
276.440,,0,0,0,0,,,,,,
276.460,,0,0,0,0,,,,,,
276.480,,0,0,0,0,,,,,,
276.500,,0,0,0,0,,,,,,
276.520,,0,0,0,0,,,,,,
276.540,,0,0,0,0,,,,,,
276.560,,0,0,0,0,,,,,,
276.580,,0,0,0,0,,,,,,
276.600,,0,0,0,0,,,,,,
276.620,,0,0,0,0,,,,,,
276.640,,0,0,0,0,,,,,,
276.660,,0,0,0,0,,,,,,
276.680,,0,0,0,0,,,,,,
276.700,,0,0,0,0,,,,,,
276.720,,0,0,0,0,,,,,,
276.740,,0,0,0,0,,,,,,
276.760,,0,0,0,0,,,,,,
276.780,,0,0,0,0,,,,,,
276.800,,0,0,0,0,,,,,,
276.820,,0,0,0,0,,,,,,
276.840,,0,0,0,0,,,,,,
276.860,,0,0,0,0,,,,,,
276.880,,0,0,0,0,,,,,,
276.900,,0,0,0,0,,,,,,
276.920,,0,0,0,0,,,,,,
276.940,,0,0,0,0,,,,,,
276.960,,0,0,0,0,,,,,,
276.980,,0,0,0,0,,,,,,
277.000,,0,0,0,0,,,,,,
277.020,,0,0,0,0,,,,,,
277.040,,0,0,0,0,,,,,,
277.060,,0,0,0,0,,,,,,
277.080,,0,0,0,0,,,,,,
277.100,,0,0,0,0,,,,,,
277.120,,0,0,0,0,,,,,,
277.140,,0,0,0,0,,,,,,
277.160,,0,0,0,0,,,,,,
277.180,,0,0,0,0,,,,,,
277.200,,0,0,0,0,,,,,,
277.220,,0,0,0,0,,,,,,
277.240,,0,0,0,0,,,,,,
277.260,,0,0,0,0,,,,,,
277.280,,0,0,0,0,,,,,,
277.300,,0,0,0,0,,,,,,
277.320,,0,0,0,0,,,,,,
277.340,,0,0,0,0,,,,,,
277.360,,0,0,0,0,,,,,,
277.380,,0,0,0,0,,,,,,
277.400,,0,0,0,0,,,,,,
277.420,,0,0,0,0,,,,,,
277.440,,0,0,0,0,,,,,,
277.460,,0,0,0,0,,,,,,
277.480,,0,0,0,0,,,,,,
277.500,,0,0,0,0,,,,,,
277.520,,0,0,0,0,,,,,,
277.540,,0,0,0,0,,,,,,
277.560,,0,0,0,0,,,,,,
277.580,,0,0,0,0,,,,,,
277.600,,0,0,0,0,,,,,,
277.620,,0,0,0,0,,,,,,
277.640,,0,0,0,0,,,,,,
277.660,,0,0,0,0,,,,,,
277.680,,0,0,0,0,,,,,,
277.700,,0,0,0,0,,,,,,
277.720,,0,0,0,0,,,,,,
277.740,,0,0,0,0,,,,,,
277.760,,0,0,0,0,,,,,,
277.780,,0,0,0,0,,,,,,
277.800,,0,0,0,0,,,,,,
277.820,,0,0,0,0,,,,,,
277.840,,0,0,0,0,,,,,,
277.860,,0,0,0,0,,,,,,
277.880,,0,0,0,0,,,,,,
277.900,,0,0,0,0,,,,,,
277.920,,0,0,0,0,,,,,,
277.940,,0,0,0,0,,,,,,
277.960,,0,0,0,0,,,,,,
277.980,,0,0,0,0,,,,,,
278.000,,0,0,0,0,,,,,,
278.020,,0,0,0,0,,,,,,
278.040,,0,0,0,0,,,,,,
278.060,,0,0,0,0,,,,,,
278.080,,0,0,0,0,,,,,,
278.100,,0,0,0,0,,,,,,
278.120,,0,0,0,0,,,,,,
278.140,,0,0,0,0,,,,,,
278.160,,0,0,0,0,,,,,,
278.180,,0,0,0,0,,,,,,
278.200,,0,0,0,0,,,,,,
278.220,,0,0,0,0,,,,,,
278.240,,0,0,0,0,,,,,,
278.260,,0,0,0,0,,,,,,
278.280,,0,0,0,0,,,,,,
278.300,,0,0,0,0,,,,,,
278.320,,0,0,0,0,,,,,,
278.340,,0,0,0,0,,,,,,
278.360,,0,0,0,0,,,,,,
278.380,,0,0,0,0,,,,,,
278.400,,0,0,0,0,,,,,,
278.420,,0,0,0,0,,,,,,
278.440,,0,0,0,0,,,,,,
278.460,,0,0,0,0,,,,,,
278.480,,0,0,0,0,,,,,,
278.500,,0,0,0,0,,,,,,
278.520,,0,0,0,0,,,,,,
278.540,,0,0,0,0,,,,,,
278.560,,0,0,0,0,,,,,,
278.580,,0,0,0,0,,,,,,
278.600,,0,0,0,0,,,,,,
278.620,,0,0,0,0,,,,,,
278.640,,0,0,0,0,,,,,,
278.660,,0,0,0,0,,,,,,
278.680,,0,0,0,0,,,,,,
278.700,,0,0,0,0,,,,,,
278.720,,0,0,0,0,,,,,,
278.740,,0,0,0,0,,,,,,
278.760,,0,0,0,0,,,,,,
278.780,,0,0,0,0,,,,,,
278.800,,0,0,0,0,,,,,,
278.820,,0,0,0,0,,,,,,
278.840,,0,0,0,0,,,,,,
278.860,,0,0,0,0,,,,,,
278.880,,0,0,0,0,,,,,,
278.900,,0,0,0,0,,,,,,
278.920,,0,0,0,0,,,,,,
278.940,,0,0,0,0,,,,,,
278.960,,0,0,0,0,,,,,,
278.980,,0,0,0,0,,,,,,
279.000,,0,0,0,0,,,,,,
279.020,,0,0,0,0,,,,,,
279.040,,0,0,0,0,,,,,,
279.060,,0,0,0,0,,,,,,
279.080,,0,0,0,0,,,,,,
279.100,,0,0,0,0,,,,,,
279.120,,0,0,0,0,,,,,,
279.140,,0,0,0,0,,,,,,
279.160,,0,0,0,0,,,,,,
279.180,,0,0,0,0,,,,,,
279.200,,0,0,0,0,,,,,,
279.220,,0,0,0,0,,,,,,
279.240,,0,0,0,0,,,,,,
279.260,,0,0,0,0,,,,,,
279.280,,0,0,0,0,,,,,,
279.300,,0,0,0,0,,,,,,
279.320,,0,0,0,0,,,,,,
279.340,,0,0,0,0,,,,,,
279.360,,0,0,0,0,,,,,,
279.380,,0,0,0,0,,,,,,
279.400,,0,0,0,0,,,,,,
279.420,,0,0,0,0,,,,,,
279.440,,0,0,0,0,,,,,,
279.460,,0,0,0,0,,,,,,
279.480,,0,0,0,0,,,,,,
279.500,,0,0,0,0,,,,,,
279.520,,0,0,0,0,,,,,,
279.540,,0,0,0,0,,,,,,
279.560,,0,0,0,0,,,,,,
279.580,,0,0,0,0,,,,,,
279.600,,0,0,0,0,,,,,,
279.620,,0,0,0,0,,,,,,
279.640,,0,0,0,0,,,,,,
279.660,,0,0,0,0,,,,,,
279.680,,0,0,0,0,,,,,,
279.700,,0,0,0,0,,,,,,
279.720,,0,0,0,0,,,,,,
279.740,,0,0,0,0,,,,,,
279.760,,0,0,0,0,,,,,,
279.780,,0,0,0,0,,,,,,
279.800,,0,0,0,0,,,,,,
279.820,,0,0,0,0,,,,,,
279.840,,0,0,0,0,,,,,,
279.860,,0,0,0,0,,,,,,
279.880,,0,0,0,0,,,,,,
279.900,,0,0,0,0,,,,,,
279.920,,0,0,0,0,,,,,,
279.940,,0,0,0,0,,,,,,
279.960,,0,0,0,0,,,,,,
279.980,,0,0,0,0,,,,,,
280.000,,0,0,0,0,,,,,,
280.020,,0,0,0,0,,,,,,
280.040,,0,0,0,0,,,,,,
280.060,,0,0,0,0,,,,,,
280.080,,0,0,0,0,,,,,,
280.100,,0,0,0,0,,,,,,
280.120,,0,0,0,0,,,,,,
280.140,,0,0,0,0,,,,,,
280.160,,0,0,0,0,,,,,,
280.180,,0,0,0,0,,,,,,
280.200,,0,0,0,0,,,,,,
280.220,,0,0,0,0,,,,,,
280.240,,0,0,0,0,,,,,,
280.260,,0,0,0,0,,,,,,
280.280,,0,0,0,0,,,,,,
280.300,,0,0,0,0,,,,,,
280.320,,0,0,0,0,,,,,,
280.340,,0,0,0,0,,,,,,
280.360,,0,0,0,0,,,,,,
280.380,,0,0,0,0,,,,,,
280.400,,0,0,0,0,,,,,,
280.420,,0,0,0,0,,,,,,
280.440,,0,0,0,0,,,,,,
280.460,,0,0,0,0,,,,,,
280.480,,0,0,0,0,,,,,,
280.500,,0,0,0,0,,,,,,
280.520,,0,0,0,0,,,,,,
280.540,,0,0,0,0,,,,,,
280.560,,0,0,0,0,,,,,,
280.580,,0,0,0,0,,,,,,
280.600,,0,0,0,0,,,,,,
280.620,,0,0,0,0,,,,,,
280.640,,0,0,0,0,,,,,,
280.660,,0,0,0,0,,,,,,
280.680,,0,0,0,0,,,,,,
280.700,,0,0,0,0,,,,,,
280.720,,0,0,0,0,,,,,,
280.740,,0,0,0,0,,,,,,
280.760,,0,0,0,0,,,,,,
280.780,,0,0,0,0,,,,,,
280.800,,0,0,0,0,,,,,,
280.820,,0,0,0,0,,,,,,
280.840,,0,0,0,0,,,,,,
280.860,,0,0,0,0,,,,,,
280.880,,0,0,0,0,,,,,,
280.900,,0,0,0,0,,,,,,
280.920,,0,0,0,0,,,,,,
280.940,,0,0,0,0,,,,,,
280.960,,0,0,0,0,,,,,,
280.980,,0,0,0,0,,,,,,
281.000,,0,0,0,0,,,,,,
281.020,,0,0,0,0,,,,,,
281.040,,0,0,0,0,,,,,,
281.060,,0,0,0,0,,,,,,
281.080,,0,0,0,0,,,,,,
281.100,,0,0,0,0,,,,,,
281.120,,0,0,0,0,,,,,,
281.140,,0,0,0,0,,,,,,
281.160,,0,0,0,0,,,,,,
281.180,,0,0,0,0,,,,,,
281.200,,0,0,0,0,,,,,,
281.220,,0,0,0,0,,,,,,
281.240,,0,0,0,0,,,,,,
281.260,,0,0,0,0,,,,,,
281.280,,0,0,0,0,,,,,,
281.300,,0,0,0,0,,,,,,
281.320,,0,0,0,0,,,,,,
281.340,,0,0,0,0,,,,,,
281.360,,0,0,0,0,,,,,,
281.380,,0,0,0,0,,,,,,
281.400,,0,0,0,0,,,,,,
281.420,,0,0,0,0,,,,,,
281.440,,0,0,0,0,,,,,,
281.460,,0,0,0,0,,,,,,
281.480,,0,0,0,0,,,,,,
281.500,,0,0,0,0,,,,,,
281.520,,0,0,0,0,,,,,,
281.540,,0,0,0,0,,,,,,
281.560,,0,0,0,0,,,,,,
281.580,,0,0,0,0,,,,,,
281.600,,0,0,0,0,,,,,,
281.620,,0,0,0,0,,,,,,
281.640,,0,0,0,0,,,,,,
281.660,,0,0,0,0,,,,,,
281.680,,0,0,0,0,,,,,,
281.700,,0,0,0,0,,,,,,
281.720,,0,0,0,0,,,,,,
281.740,,0,0,0,0,,,,,,
281.760,,0,0,0,0,,,,,,
281.780,,0,0,0,0,,,,,,
281.800,,0,0,0,0,,,,,,
281.820,,0,0,0,0,,,,,,
281.840,,0,0,0,0,,,,,,
281.860,,0,0,0,0,,,,,,
281.880,,0,0,0,0,,,,,,
281.900,,0,0,0,0,,,,,,
281.920,,0,0,0,0,,,,,,
281.940,,0,0,0,0,,,,,,
281.960,,0,0,0,0,,,,,,
281.980,,0,0,0,0,,,,,,
282.000,,0,0,0,0,,,,,,
282.020,,0,0,0,0,,,,,,
282.040,,0,0,0,0,,,,,,
282.060,,0,0,0,0,,,,,,
282.080,,0,0,0,0,,,,,,
282.100,,0,0,0,0,,,,,,
282.120,,0,0,0,0,,,,,,
282.140,,0,0,0,0,,,,,,
282.160,,0,0,0,0,,,,,,
282.180,,0,0,0,0,,,,,,
282.200,,0,0,0,0,,,,,,
282.220,,0,0,0,0,,,,,,
282.240,,0,0,0,0,,,,,,
282.260,,0,0,0,0,,,,,,
282.280,,0,0,0,0,,,,,,
282.300,,0,0,0,0,,,,,,
282.320,,0,0,0,0,,,,,,
282.340,,0,0,0,0,,,,,,
282.360,,0,0,0,0,,,,,,
282.380,,0,0,0,0,,,,,,
282.400,,0,0,0,0,,,,,,
282.420,,0,0,0,0,,,,,,
282.440,,0,0,0,0,,,,,,
282.460,,0,0,0,0,,,,,,
282.480,,0,0,0,0,,,,,,
282.500,,0,0,0,0,,,,,,
282.520,,0,0,0,0,,,,,,
282.540,,0,0,0,0,,,,,,
282.560,,0,0,0,0,,,,,,
282.580,,0,0,0,0,,,,,,
